 ,Folio,datenpunkt_id,typ,name,rolle,anmerkung
UAKUG/NIM_005,22,,Datum,1959-08-08,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-09-09,erwähnt,
UAKUG/NIM_005,22,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,22,,institution,Münchner Festspiele,erwähnt,
UAKUG/NIM_005,22,,ort,München,erwähnt,
UAKUG/NIM_005,22,,,Gastvertrag,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-09-01,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-08-31,erwähnt,
UAKUG/NIM_005,22,,rolle,Opernsängerin,erwähnt,
UAKUG/NIM_005,22,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,22,,ort,München,erwähnt,
UAKUG/NIM_005,22,,,Dienstvertrag,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-08-28,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-08-29,erwähnt,
UAKUG/NIM_005,22,,ereignis,Liederabend,erwähnt,
UAKUG/NIM_005,22,,,in Arolsen,erwähnt,???
UAKUG/NIM_005,22,,institution,Herder-Gesellschaft,erwähnt,
UAKUG/NIM_005,22,,ort,München,erwähnt,
UAKUG/NIM_005,22,,,Abschlussschein A,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-11-25,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-11-29,erwähnt,
UAKUG/NIM_005,22,,ereignis,Solistenkonzert,erwähnt,
UAKUG/NIM_005,22,,ort,Olten,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-12-16,erwähnt,
UAKUG/NIM_005,22,,ereignis,Liederabend,erwähnt,
UAKUG/NIM_005,22,,institution,Wiener Konzerthausgesellschaft,erwähnt,
UAKUG/NIM_005,22,,ort,Wien,erwähnt,
UAKUG/NIM_005,22,,,Übereinkommen,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-01-02,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-01-05,erwähnt,
UAKUG/NIM_005,22,,werk,Traum des Gerontius,erwähnt,???
UAKUG/NIM_005,22,,rolle,Elgar,erwähnt,???
UAKUG/NIM_005,22,,institution,Österreichischer Rundfunk,erwähnt,
UAKUG/NIM_005,22,,ort,Wien,erwähnt,
UAKUG/NIM_005,22,,,Bestätigung,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-01-08,erwähnt,
UAKUG/NIM_005,22,,ereignis,Liederabend,erwähnt,
UAKUG/NIM_005,22,,institution,Wiener Konzerthausgesellschaft,erwähnt,
UAKUG/NIM_005,22,,ort,Wien,erwähnt,
UAKUG/NIM_005,22,,,Programm,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-01-25,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-01-28,erwähnt,
UAKUG/NIM_005,22,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,22,,institution,Süddeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,22,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,22,,,Bestätigung,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-02-13,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-03-05,erwähnt,
UAKUG/NIM_005,22,,rolle,Magdalena,erwähnt,
UAKUG/NIM_005,22,,werk,Meistersinger,erwähnt,
UAKUG/NIM_005,22,,institution,Theatre Municipal de Strasbourg,erwähnt,
UAKUG/NIM_005,22,,ort,Strabourg,erwähnt,
UAKUG/NIM_005,22,,,Vertrag,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-03-03,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-03-04,erwähnt,
UAKUG/NIM_005,22,,ereignis,Liederabend,erwähnt,
UAKUG/NIM_005,22,,institution,Freunde der Musik,erwähnt,
UAKUG/NIM_005,22,,ort,Landshut,erwähnt,
UAKUG/NIM_005,22,,,Programm,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-03-09,erwähnt,
UAKUG/NIM_005,22,,Datum,1960-03-10,erwähnt,
UAKUG/NIM_005,22,,ereignis,Konzert,erwähnt,
UAKUG/NIM_005,22,,rolle,Judith,erwähnt,
UAKUG/NIM_005,22,,werk,Herzog Blaubarts Burg,erwähnt,
UAKUG/NIM_005,22,,ort,St. Gallen,erwähnt,
UAKUG/NIM_005,23,,,1960-03-17,erwähnt,
UAKUG/NIM_005,23,,,1960-03-19,erwähnt,
UAKUG/NIM_005,23,,,Brangäne,erwähnt,
UAKUG/NIM_005,23,,,Tristan,erwähnt,
UAKUG/NIM_005,23,,,Theater Metz,erwähnt,
UAKUG/NIM_005,23,,,Metz,erwähnt,
UAKUG/NIM_005,23,,,1960-04-13,erwähnt,
UAKUG/NIM_005,23,,,1960-04-15,erwähnt,
UAKUG/NIM_005,23,,,Matthäuspassion,erwähnt,
UAKUG/NIM_005,23,,,Altsolo,erwähnt,
UAKUG/NIM_005,23,,,Wilhelmerkirche Strassburg,erwähnt,
UAKUG/NIM_005,23,,,Strassburg,erwähnt,
UAKUG/NIM_005,,,,1960-05-02,erwähnt,
UAKUG/NIM_005,,,,1960-05-06,erwähnt,
UAKUG/NIM_005,,,,Altsolo,erwähnt,
UAKUG/NIM_005,,,,Elias,erwähnt,
UAKUG/NIM_005,,,,RAI-Radio Televisione Italiana,erwähnt,
UAKUG/NIM_005,,,,Milano,erwähnt,
UAKUG/NIM_005,,,,1960-05-10,erwähnt,
UAKUG/NIM_005,,,,1960-05-15,erwähnt,
UAKUG/NIM_005,,,,Serenade aus Wien,erwähnt,
UAKUG/NIM_005,,,,Dorabella,erwähnt,
UAKUG/NIM_005,,,,Bayerischer Rundfunk,erwähnt,
UAKUG/NIM_005,,,,Vertrag,erwähnt,
UAKUG/NIM_005,,,,1960-06-23,erwähnt,
UAKUG/NIM_005,,,,Missa Solemnis,erwähnt,
UAKUG/NIM_005,,,,Altsolo,erwähnt,
UAKUG/NIM_005,,,,Strassburg,erwähnt,
UAKUG/NIM_005,,,,1960-06-30,erwähnt,
UAKUG/NIM_005,,,,1960-07-03,erwähnt,
UAKUG/NIM_005,,,,Carmen,erwähnt,
UAKUG/NIM_005,,,,Plattenaufnahme,erwähnt,
UAKUG/NIM_005,,,,Deutsche Grammophongesellschaft-Polydor,erwähnt,
UAKUG/NIM_005,,,,Köln,erwähnt,
UAKUG/NIM_005,,,,1960-07-04,erwähnt,
UAKUG/NIM_005,,,,1960-07-08,erwähnt,
UAKUG/NIM_005,,,,Altsolo,erwähnt,
UAKUG/NIM_005,,,,VIII. Mahler,erwähnt,
UAKUG/NIM_005,,,,Tonhallegesellschaft Zürich,erwähnt,
UAKUG/NIM_005,,,,Zürich,erwähnt,
UAKUG/NIM_005,,,,1960-07-31,erwähnt,
UAKUG/NIM_005,,,,Solistenkonzert,erwähnt,
UAKUG/NIM_005,,,,Passau,erwähnt,
UAKUG/NIM_005,,,,1960-08-03,erwähnt,
UAKUG/NIM_005,,,,1960-09-09,erwähnt,
UAKUG/NIM_005,,,,Solistin,erwähnt,
UAKUG/NIM_005,,,,Münchner Festspiele,erwähnt,
UAKUG/NIM_005,,,,München,erwähnt,
UAKUG/NIM_005,,,,Gastvertrag,erwähnt,
UAKUG/NIM_005,,,,1960-08-12,erwähnt,
UAKUG/NIM_005,,,,1960-08-14,erwähnt,
UAKUG/NIM_005,,,,Altsolo,erwähnt,
UAKUG/NIM_005,,,,Pergolesi,erwähnt,
UAKUG/NIM_005,,,,Konzert,erwähnt,
UAKUG/NIM_005,,,,Salzburg,erwähnt,
UAKUG/NIM_005,,,,1960-08-22,erwähnt,
UAKUG/NIM_005,,,,1960-08-23,erwähnt,
UAKUG/NIM_005,,,,Adelaide,erwähnt,
UAKUG/NIM_005,,,,Arabella,erwähnt,
UAKUG/NIM_005,,,,Bayerischer Rundfunk,erwähnt,
UAKUG/NIM_005,,,,Vertrag,erwähnt,
UAKUG/NIM_005,,,,1960-08-21,erwähnt,
UAKUG/NIM_005,,,,1960-08-29,erwähnt,
UAKUG/NIM_005,,,,Altsolo,erwähnt,
UAKUG/NIM_005,,,,VIII. Mahler,erwähnt,
UAKUG/NIM_005,,,,Salzburger Festspiele,erwähnt,
UAKUG/NIM_005,,,,Bestätigung,erwähnt,
UAKUG/NIM_005,,,,1960-09-01,erwähnt,
UAKUG/NIM_005,,,,1961-08-31,erwähnt,
UAKUG/NIM_005,,,,Opernsängerin,erwähnt,
UAKUG/NIM_005,,,,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,,,,München,erwähnt,
UAKUG/NIM_005,,,,Dienstvertrag,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,erwähnt,
UAKUG/NIM_005,,,,,,
,,,,,,
UAKUG/NIM_006,,,,,,
UAKUG/NIM_007,1,,Datum,1952-03-18,absendedatum,
UAKUG/NIM_007,1,,ort,"Zürich, Geibelstrasse 1/1",zielort,
UAKUG/NIM_007,1,,ort,"München, Martiusstrasse 3",entstehungsort,
UAKUG/NIM_007,1,,ort,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_007,1,,person,"Ballhausen, Felix",verfasser:in,
UAKUG/NIM_007,1,,person,"Ballhausen, Felix",agent:in,
UAKUG/NIM_007,1,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_007,2,,Datum,1952-05-27,absendedatum,
UAKUG/NIM_007,2,,Datum,1952-05-21,empfangsdatum,
UAKUG/NIM_007,2,,Datum,1952-08-27/1952-08-28,Abreisedatum,
UAKUG/NIM_007,2,,Datum,1952-09-05,auftritt,
UAKUG/NIM_007,2,,Datum,1952-12-01,auftritt,geplanter Auftritt Salomé
UAKUG/NIM_007,2,,Datum,1952-05-26,Gespräch,
UAKUG/NIM_007,2,,institution,Teatro Colon,auffuehrungsort,
UAKUG/NIM_007,2,,ort,"Zürich, Geibelstrasse 1/1",zielort,
UAKUG/NIM_007,2,,ort,München,erwähnt,
UAKUG/NIM_007,2,,ort,Buenos Aires,erwähnt,
UAKUG/NIM_007,2,,ort,Neapel,erwähnt,
UAKUG/NIM_007,2,,ort,Wien,erwähnt,
UAKUG/NIM_007,2,,"ort, datum","Bayreuth, 1952-08-26",erwähnt,
UAKUG/NIM_007,2,,person,"Taubmann, Martin Hugo",verfasser:in,
UAKUG/NIM_007,2,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_007,2,,person,Szemere,erwähnt,Vorname fehlt
UAKUG/NIM_007,2,,person,Dermota,erwähnt,Vorname fehlt
UAKUG/NIM_007,2,,person,"Hartmann, Prof. ",erwähnt,Vorname fehlt
UAKUG/NIM_007,2,,person,"Di Costanzo, Pasquale",erwähnt,
UAKUG/NIM_007,2,,person,"Höngen, Elisabeth",erwähnt,
UAKUG/NIM_007,2,,person,Horwitz,erwähnt,Vorname fehlt
UAKUG/NIM_007,2,,person,Schnyder,erwähnt,Vorname fehlt
UAKUG/NIM_007,2,,person,"Taubmann, Frau",erwähnt,Frau von Martin H. Taubmann
UAKUG/NIM_007,2,,rolle,Lady Macbeth,erwähnt,
UAKUG/NIM_007,2,,rolle,Herodias,erwähnt,Höngen übernimmt die Rolle Herodias
UAKUG/NIM_007,2,,werk,Salome,premiere,
UAKUG/NIM_007,2,,werk,Salome,erwähnt,
UAKUG/NIM_007,2,,werk,Herzog Blaubarts Burg,erwähnt,
UAKUG/NIM_007,3,,ereignis,Bayreuther Festspiele,rahmenveranstaltung,
UAKUG/NIM_007,3,,institution,Bayreuther Festspiele,rahmenveranstaltung,Ausweisnummer: 052
UAKUG/NIM_007,3,,"ort, datum","Bayreuth, 1953-07-06",ausstellungsdatum,
UAKUG/NIM_007,3,,person,"Wagner, Wolfgang",inhaber:in,"im Original: ""Ira Malaniuk-Baasch So."" [Solistin?]"
UAKUG/NIM_007,3,,person,,unterzeichner:in,
UAKUG/NIM_007,4,,Datum,1953-09-29,absendedatum,
UAKUG/NIM_007,4,,Datum,1954-01-23,erwähnt,avisierte Ankunft Lissabon
UAKUG/NIM_007,4,,Datum,1954-01-19,erwähnt,idealer Abreisetag
UAKUG/NIM_007,4,01.01,einnahmen_währung,"4000, Esc",abendgage,Meistersinger
UAKUG/NIM_007,4,01.02,einnahmen_währung,"2500, Esc",abendgage,Zauberflöte
UAKUG/NIM_007,4,01.03,einnahmen_währung,"1500, Esc",abendgage,Elektra
UAKUG/NIM_007,4,01.04,einnahmen_währung,"6000, Esc",abendgage,Tristan und Isolde
UAKUG/NIM_007,4,,institution,SAS Scandinavian Airlines,fluggesellschaft,
UAKUG/NIM_007,4,,institution,Ernst Kühnly Bühnenvermittlung Inland und Ausland,vermittler:in,
UAKUG/NIM_007,4,,ort,Stuttgart,entstehungsort,
UAKUG/NIM_007,4,,ort,Wien,zielort,
UAKUG/NIM_007,4,,ort,Lissabon,auffuehrungsort,
UAKUG/NIM_007,4,,ort,Lissabon,zielort,
UAKUG/NIM_007,4,,ort,München,abreiseort,
UAKUG/NIM_007,4,,ort,Frankfurt,erwähnt,
UAKUG/NIM_007,4,,ort,Stuttgart,erwähnt,"Möglichkeit, dass Stuttgart angeflogen wird, will Kühnly prüfen"
UAKUG/NIM_007,4,,"ort, datum","Lissabon, 1954",gastspiel,"@ Pollin: Hier war der Wunsch, Gastspiel + Ort + Zeit zusammenzubringen."
UAKUG/NIM_007,4,,person,"Kühnly, Ernst",verfasser:in,
UAKUG/NIM_007,4,,person,"Kühnly, Ernst",agent:in,
UAKUG/NIM_007,4,,person,"Taubman, Martin Hugo",adressat:in,
UAKUG/NIM_007,4,,person,"Taubman, Martin Hugo",agent:in,
UAKUG/NIM_007,4,,person,"Malaniuk, Ira",erwähnt,
UAKUG/NIM_007,4,01.01,rolle,Magdalene,erwähnt,Meistersinger
UAKUG/NIM_007,4,01.02,rolle,Zweite Dame,erwähnt,Zauberflöte
UAKUG/NIM_007,4,01.03,rolle,Aufseherin,erwähnt,Elektra
UAKUG/NIM_007,4,01.04,rolle,Brangäne,erwähnt,Tristan und Isolde
UAKUG/NIM_007,4,01.01,werk,Die Meistersinger von Nürnberg,erwähnt,
UAKUG/NIM_007,4,01.02,werk,Die Zauberflöte,erwähnt,
UAKUG/NIM_007,4,01.03,werk,Elektra,erwähnt,
UAKUG/NIM_007,4,01.04,werk,Tristan und Isolde,erwähnt,
UAKUG/NIM_007,6,,Datum,1959-11-18,Ausstrahlung,"Autobiographie: ""Verfilmung"" (S. 197)"
UAKUG/NIM_007,6,,Datum,1959-08-31,überweisung,
UAKUG/NIM_007,6,,"einnahmen, währung","1360, DM",erwähnt,
UAKUG/NIM_007,6,,institution,Nord- und Westdeutscher Rundfunkverband,verfasser:in,
UAKUG/NIM_007,6,,"ort, datum","Köln, 1959-05-09",erwähnt,
UAKUG/NIM_007,6,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_007,6,,rolle,"""Engel""",erwähnt,
UAKUG/NIM_007,6,,werk,Paradies und Peri,erwähnt,
UAKUG/NIM_007,7,,Datum,1961/1962,Spielzeit,
UAKUG/NIM_007,7,,institution,Bayerische Staatsoper,verfasser:in,
UAKUG/NIM_007,7,,"ort, datum","München, 1961-11-21",entstehung,
UAKUG/NIM_007,7,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_007,7,,person,Schwab,verfasser:in,ohne Vornamen
UAKUG/NIM_007,8,,Datum,1963-08-28,auftritt,
UAKUG/NIM_007,8,,Datum,1963-08-29,erwähnt,
UAKUG/NIM_007,8,,Datum,1963-07-01/1963-08-29,erwähnt,
UAKUG/NIM_007,8,,ereignis,Abendkonzerte in Wiener Palais,veranstalter:in,
UAKUG/NIM_007,8,,ort,Palais Pallavicini,auffuehrungsort,
UAKUG/NIM_007,8,,ort,Palais Schwarzenberg,erwähnt,
UAKUG/NIM_007,8,,ort,Palais Auersberg,erwähnt,
UAKUG/NIM_007,8,,ort,Palais Palffy,erwähnt,
UAKUG/NIM_007,8,,ort,Palais Lobkowitz,erwähnt,
UAKUG/NIM_007,8,,ort,Hofburg,erwähnt,
UAKUG/NIM_007,8,,ort,Palais Rasumofsky,erwähnt,
UAKUG/NIM_007,8,,person,"Malaniuk, Ira",interpret:in,
UAKUG/NIM_007,8,,person,"Werba, Erik",interpret:in,Pianist
UAKUG/NIM_007,8,,person,"Ott, Elfriede",erwähnt,anderes Konzert angekündigt
UAKUG/NIM_007,8,,person,"Patzak, Julian",erwähnt,anderes Konzert angekündigt
UAKUG/NIM_007,8,,person,"Durante, Francesco",Komponist:in,
UAKUG/NIM_007,8,,person,"Busatti, Cherubino",Komponist:in,
UAKUG/NIM_007,8,,person,"Monteverdi, Claudio",Komponist:in,
UAKUG/NIM_007,8,,person,"Haydn, Joseph",Komponist:in,
UAKUG/NIM_007,8,,person,"Beethoven, Ludwig van",Komponist:in,
UAKUG/NIM_007,8,,person,"Schubert, Franz",Komponist:in,
UAKUG/NIM_007,8,,person,"Brahms, Johannes",Komponist:in,
UAKUG/NIM_007,8,,person,"Barwinsky, Wolodymyr",Komponist:in,
UAKUG/NIM_007,8,,person,"Woloszyn, Wolodymyr",Komponist:in,
UAKUG/NIM_007,8,,person,"Strauss, Richard",Komponist:in,
UAKUG/NIM_007,8,,person,Müller,erwähnt,ohne Vornamen
UAKUG/NIM_007,8,,person,Kreutzer,erwähnt,ohne Vornamen
UAKUG/NIM_007,8,,person,Suppé,erwähnt,ohne Vornamen
UAKUG/NIM_007,8,,person,Drechsler,erwähnt,ohne Vornamen
UAKUG/NIM_007,8,,werk,Vergin tutt' amor,Aufführung,
UAKUG/NIM_007,8,,werk,Pupillette,Aufführung,
UAKUG/NIM_007,8,,werk,Lamento d'Arianna,Aufführung,
UAKUG/NIM_007,8,,werk,Stets barg die Liebe sie,Aufführung,
UAKUG/NIM_007,8,,werk,Ein kleines Haus,Aufführung,
UAKUG/NIM_007,8,,werk,Ich liebe dich,Aufführung,
UAKUG/NIM_007,8,,werk,Lied der Mignon,Aufführung,
UAKUG/NIM_007,8,,werk,Ganymed,Aufführung,
UAKUG/NIM_007,8,,werk,Nachtstück,Aufführung,
UAKUG/NIM_007,8,,werk,Er liebt mich nicht,Aufführung,
UAKUG/NIM_007,8,,werk,Rastlose Liebe,Aufführung,
UAKUG/NIM_007,8,,werk,Der Gang zum Liebchen,Aufführung,
UAKUG/NIM_007,8,,werk,Es träumte mir,Aufführung,
UAKUG/NIM_007,8,,werk,Von ewiger Liebe,Aufführung,
UAKUG/NIM_007,8,,werk,Traurigkeit,Aufführung,
UAKUG/NIM_007,8,,werk,O ihr Felder,Aufführung,
UAKUG/NIM_007,8,,werk,Wenn ich in die Weite,Aufführung,
UAKUG/NIM_007,8,,werk,Glücks genug,Aufführung,
UAKUG/NIM_007,8,,werk,Mein Herz ist stumm,Aufführung,
UAKUG/NIM_007,8,,werk,Befreit,Aufführung,
UAKUG/NIM_007,9,,Datum,1963-05-23,Aufführung,
UAKUG/NIM_007,9,,Datum,1963-06-06,Aufführung,
UAKUG/NIM_007,9,,Datum,1963-05-11,Probenbeginn,
UAKUG/NIM_007,9,,"einnahmen, währung","1200, Fr",abendgage,
UAKUG/NIM_007,9,,ort,"Zürich, Zürichbergstrasse 104",zielort,
UAKUG/NIM_007,9,,"ort, datum","Zürich, 1963-03-08",entstehung,
UAKUG/NIM_007,9,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_007,9,,person,"Jucker, Emil",verfasser:in,
UAKUG/NIM_007,9,,person,"Jucker, Emil",unterzeichner:in,
UAKUG/NIM_007,9,,person,"Meyer, Werner",erwähnt,
UAKUG/NIM_007,9,,person,"Wehrli., Dr.",erwähnt,
UAKUG/NIM_007,9,,rolle,Brangäne,Aufführung,
UAKUG/NIM_007,9,,werk,Tristan und Isolde,Aufführung,
UAKUG/NIM_007,10,,Datum,1964,auftritt,
UAKUG/NIM_007,10,,ereignis,Festspiele 1964,erwähnt,Intendanz der Bayerischen Staatsoper
UAKUG/NIM_007,10,,institution,Bayerische Staatsoper,verfasser:in,
UAKUG/NIM_007,10,,ort,"Zürich, Zürichbergstrasse 104",zielort,
UAKUG/NIM_007,10,,"ort, datum","München, 1964-08-18",absendedatum,
UAKUG/NIM_007,10,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_007,10,,person,Meiner,unterzeichner:in,ohne Vorname
UAKUG/NIM_007,11,,Datum,1968-11-12,erwähnt,
UAKUG/NIM_007,11,,Datum,1955,erwähnt,kein solistischer Auftritt seitens Malaniuk
UAKUG/NIM_007,11,,Datum,1961,erwähnt,kein solistischer Auftritt seitens Malaniuk
UAKUG/NIM_007,11,,Datum,1959-09-05,auftritt,
UAKUG/NIM_007,11,,Datum,1960-07-07,auftritt,
UAKUG/NIM_007,11,,Datum,1960-07-08,auftritt,
UAKUG/NIM_007,11,,Datum,1963-04-30,auftritt,
UAKUG/NIM_007,11,,Datum,1967-06-29,auftritt,
UAKUG/NIM_007,11,,Datum,1959-09-04,probe,abends
UAKUG/NIM_007,11,,Datum,1959-09-05,probe,11 Uhr
UAKUG/NIM_007,11,,Datum,1960-07-04,probe,vormittags und abends
UAKUG/NIM_007,11,,Datum,1960-07-05,probe,vormittags und abends
UAKUG/NIM_007,11,,Datum,1960-07-06,probe,vormittags und abends
UAKUG/NIM_007,11,,Datum,1963-04-29,probe,abends
UAKUG/NIM_007,11,,Datum,1967-06-29,probe,Klavierprobe am Konzertvormittag
UAKUG/NIM_007,11,,institution,Sekretär der Tonhalle-Gesellschaft Zürich,verfasser:in,Konzertgesellschaft
UAKUG/NIM_007,11,,ort,Wien,erwähnt,
UAKUG/NIM_007,11,,"ort, datum","Zürich, 1968-11-18",absendedatum,
UAKUG/NIM_007,11,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_007,11,,person,"Schulthess, Walter",erwähnt,
UAKUG/NIM_007,12,,Datum,1968-09-25,erscheinungsdatum,
UAKUG/NIM_007,12,,institution,Wiener Staatsoper,erwähnt,Wiener Staatsoper
UAKUG/NIM_007,12,,institution,Volksoper Wien,auffuehrungsort,Volksoper
UAKUG/NIM_007,12,,institution,Arbeiter Zeitung,herausgeber:in,
UAKUG/NIM_007,12,,ort,Wien,auffuehrungsort,
